Name: CCTV-1, URL: http://112.123.206.32:808/hls/1/index.m3u8$订阅源, Date: None, Delay: 3508 ms, Speed: 0.27 M/s, Resolution: 1920x1080
Name: 深圳卫视, URL: http://116.117.106.42:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-12-02, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://1.25.136.159:8888/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://1.24.190.90:1080/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.130.91:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-12-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://116.117.104.242:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.130.44:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.130.51:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-12-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.128.156:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-10-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.7.128.110:8096/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2024-11-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://116.115.137.244:4022/rtp/239.125.1.166:4130$内蒙古联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://115.171.216.178:4000/rtp/225.1.8.145:9244$北京电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://115.171.216.181:4000/rtp/225.1.8.145:9244$北京电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.240.224.31:3000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.199.1.111:8686/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.249.211.180:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.253.57.101:10000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.193.237.232:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.113.248.213:8012/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.113.237.161:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-21, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://124.64.8.47:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.196.191.248:5555/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-11-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.113.187.204:8000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-10-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.252.236.205:8000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.243.110.0:4000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.196.135.75:8686/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-11-17, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.243.107.197:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.220.130.34:9999/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-10-11, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.222.162.206:8888/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.196.129.152:20000/rtp/239.3.1.134:8020$北京联通组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://175.31.21.146:4480/rtp/239.37.0.047:5540$吉林电信组播源, Date: 2024-01-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.217.133.6:4022/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.212.254.157:9999/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.139.118:19999/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.140.99:8123/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://222.211.163.74:8888/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.140.54:8123/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.133.55:8000/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.221.34.66:8888/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://222.211.139.178:55555/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://182.149.98.239:55555/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://222.212.72.181:8888/rtp/239.93.0.182:5140$四川电信组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.139.211:19999/rtp/239.93.0.182:5140$四川电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.213.133.96:19999/rtp/239.93.0.182:5140$四川电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://60.26.2.88:7000/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.165.217.44:50000/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://218.69.142.73:4022/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.167.149.233:4022/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://125.38.229.86:8888/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.13.24.126:4022/rtp/225.1.1.117:5002$天津联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://60.29.124.66:6080/rtp/225.1.1.117:5002$天津联通组播源, Date: 2024-01-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.57.78.115:8888/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://223.240.180.139:8888/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.67.171.248:4022/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.166.209.39:4000/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2025-01-02, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.99.158.229:8686/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://60.168.95.220:8888/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://223.241.247.214:9901/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.190.129.195:8686/rtp/238.1.78.156:7120$安徽电信组播源, Date: 2024-02-02, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://144.255.40.31:4022/rtp/239.21.1.93:5002$山东电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://58.57.40.22:9901/rtp/239.21.1.93:5002$山东电信组播源, Date: 2024-02-07, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://47.104.102.192:80/rtp/239.21.1.93:5002$山东电信组播源, Date: 2024-04-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://39.65.42.74:4000/rtp/239.253.254.91:8000$山东联通组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://124.129.11.68:9999/rtp/239.253.254.91:8000$山东联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.156.228.12:8154/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.0.78.198:1681/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://222.134.245.16:9901/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-11-19, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://39.88.45.5:8888/rtp/239.253.254.91:8000$山东联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.2.148.205:8154/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://119.163.199.98:9901/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.0.78.26:881/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-12-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://112.255.69.58:6666/rtp/239.253.254.91:8000$山东联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://123.130.84.106:8154/rtp/239.253.254.91:8000$山东联通组播源, Date: 2024-11-22, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.178.73.104:8083/rtp/239.1.1.39:8039$山西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.183.49.19:808/rtp/239.1.1.39:8039$山西电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://110.177.146.26:888/rtp/239.1.1.39:8039$山西电信组播源, Date: 2024-12-09, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.188.159.128:6000/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://118.81.201.122:8083/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-23, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://60.223.72.146:8001/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-30, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.119.204.225:6000/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.134.204.198:8085/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.191.246.140:8085/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.191.227.128:8083/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.191.227.177:8082/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.184.104.3:8088/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-31, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.185.64.72:8085/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.188.210.156:8888/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.187.49.61:8888/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://171.117.13.94:9999/rtp/226.0.2.147:9088$山西联通组播源, Date: 2025-01-01, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.185.66.46:8083/rtp/226.0.2.147:9088$山西联通组播源, Date: 2024-12-14, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.65.9.224:4013/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://14.19.168.64:4022/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://61.145.208.25:9090/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.93.55.81:5555/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://125.89.163.44:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.65.9.20:4016/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://183.33.57.62:8686/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.111.17.249:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.111.21.17:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.90.47.13:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://14.112.86.85:4022/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://14.145.225.183:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-21, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://119.134.111.179:8888/rtp/239.77.0.130:5146$广东电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://113.75.181.88:2086/rtp/239.77.0.130:5146$广东电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.126.115.160:8800/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://121.226.125.116:8888/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-29, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.120.117.242:9999/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://49.64.231.141:5555/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.221.223.112:8888/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://121.238.91.151:8888/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://222.95.182.4:4022/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.108.166.124:4022/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-03, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.124.225.14:3000/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-21, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.219.72.234:5500/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://221.224.4.170:1111/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-15, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.86.49.151:7777/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://114.234.129.188:8888/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-06, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.113.113.95:55555/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2025-01-05, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://49.79.3.119:8890/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-18, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://121.237.247.189:8888/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-28, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://180.102.250.10:8118/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-10-16, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.86.50.46:7777/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-12-27, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://117.88.22.70:4022/rtp/239.49.8.145:6000$江苏电信组播源, Date: 2024-11-25, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://111.78.22.98:9901/rtp/239.252.219.212:5140$江西电信组播源, Date: 2024-02-08, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://27.185.1.27:8092/rtp/239.254.200.50:8020$河北电信组播源, Date: 2024-01-20, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://120.7.85.139:8088/rtp/239.253.92.86:8017$河北联通组播源, Date: 2025-01-04, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
Name: 深圳卫视, URL: http://101.19.84.8:9901/rtp/239.253.92.86:8017$河北联通组播源, Date: 2024-12-12, Delay: -1 ms, Speed: 0.00 M/s, Resolution: None
